android.net.ConnectivityManager.getNetworkInfo,0,android.media.MediaScannerConnection.scanFile,0
android.net.wifi.WifiManager.getConnectionInfo,0,android.net.ConnectivityManager.getNetworkInfo,0
android.net.wifi.WifiManager.getScanResults,0,android.net.wifi.WifiManager.getConnectionInfo,0
android.net.wifi.WifiManager.isWifiEnabled,0,android.net.wifi.WifiManager.getScanResults,0
android.net.wifi.WifiManager.startScan,0,android.net.wifi.WifiManager.isWifiEnabled,0
android.os.PowerManager$WakeLock.acquire,0,android.net.wifi.WifiManager.startScan,0
android.os.PowerManager$WakeLock.release,0,android.os.HandlerThread.start,0
android.os.Vibrator.cancel,0,android.os.PowerManager$WakeLock.acquire,0
android.os.Vibrator.vibrate,0,android.os.PowerManager$WakeLock.release,0
android.telephony.TelephonyManager.getAllCellInfo,0,android.os.Vibrator.cancel,0
android.telephony.TelephonyManager.getCellLocation,0,android.os.Vibrator.vibrate,0
android.telephony.TelephonyManager.getNeighboringCellInfo,0,android.telephony.TelephonyManager.getAllCellInfo,0
android.view.ViewPropertyAnimator.start,0,android.telephony.TelephonyManager.getCellLocation,0
android.widget.CheckBox.isChecked,0,android.telephony.TelephonyManager.getNeighboringCellInfo,0
android.widget.VideoView.pause,0,android.view.ViewPropertyAnimator.start,0
android.widget.VideoView.setVideoPath,0,android.webkit.WebView.<init>,0
android.widget.VideoView.setVideoURI,0,android.widget.CheckBox.isChecked,0
android.widget.VideoView.start,0,android.widget.VideoView.pause,0
android.widget.VideoView.stopPlayback,0,android.widget.VideoView.setVideoPath,0
com.applovin.adview.AppLovinConfirmationActivity.onCreate,0,android.widget.VideoView.setVideoURI,0
com.applovin.adview.AppLovinConfirmationActivity.onDestroy,0,android.widget.VideoView.start,0
com.applovin.adview.AppLovinConfirmationActivity.onPause,0,android.widget.VideoView.stopPlayback,0
com.applovin.adview.AppLovinConfirmationActivity.onResume,0,com.applovin.adview.AppLovinConfirmationActivity.onCreate,0
com.applovin.adview.AppLovinConfirmationActivity.onStart,0,com.applovin.adview.AppLovinConfirmationActivity.onDestroy,0
com.applovin.adview.AppLovinInterstitialActivity.onBackPressed,0,com.applovin.adview.AppLovinConfirmationActivity.onPause,0
com.applovin.adview.AppLovinInterstitialActivity.onCreate,0,com.applovin.adview.AppLovinConfirmationActivity.onResume,0
com.applovin.adview.AppLovinInterstitialActivity.onDestroy,0,com.applovin.adview.AppLovinConfirmationActivity.onStart,0
com.applovin.adview.AppLovinInterstitialActivity.onPause,0,com.applovin.adview.AppLovinInterstitialActivity.onBackPressed,0
com.applovin.adview.AppLovinInterstitialActivity.onResume,0,com.applovin.adview.AppLovinInterstitialActivity.onCreate,0
com.applovin.adview.AppLovinInterstitialActivity.onStart,0,com.applovin.adview.AppLovinInterstitialActivity.onDestroy,0
com.applovin.adview.AppLovinTouchToClickListener.onTouch,0,com.applovin.adview.AppLovinInterstitialActivity.onPause,0
com.applovin.adview.a.onClick,0,com.applovin.adview.AppLovinInterstitialActivity.onResume,0
com.applovin.adview.d.run,0,com.applovin.adview.AppLovinInterstitialActivity.onStart,0
com.applovin.adview.e.run,0,com.applovin.adview.AppLovinTouchToClickListener.onTouch,0
com.applovin.adview.f.run,0,com.applovin.adview.a.onClick,0
com.applovin.adview.g.run,0,com.applovin.adview.d.run,0
com.applovin.adview.h.run,0,com.applovin.adview.e.run,0
com.applovin.adview.m.run,0,com.applovin.adview.f.run,0
com.applovin.adview.n.onClick,0,com.applovin.adview.g.run,0
com.applovin.adview.p.onClick,0,com.applovin.adview.h.run,0
com.applovin.adview.q.onClick,0,com.applovin.adview.m.run,0
com.applovin.adview.r.onClick,0,com.applovin.adview.n.onClick,0
com.applovin.adview.s.onClick,0,com.applovin.adview.p.onClick,0
com.applovin.adview.t.onClick,0,com.applovin.adview.q.onClick,0
com.applovin.adview.u.run,0,com.applovin.adview.r.onClick,0
com.applovin.impl.adview.AppLovinVideoView.setVideoURI,0,com.applovin.adview.s.onClick,0
com.applovin.impl.adview.AppLovinVideoView.start,0,com.applovin.adview.t.onClick,0
com.applovin.impl.adview.a.run,0,com.applovin.adview.u.run,0
com.applovin.impl.adview.ab.run,0,com.applovin.impl.adview.AppLovinVideoView.setVideoURI,0
com.applovin.impl.adview.ac.onClick,0,com.applovin.impl.adview.AppLovinVideoView.start,0
com.applovin.impl.adview.ad.onClick,0,com.applovin.impl.adview.a.run,0
com.applovin.impl.adview.ae.run,0,com.applovin.impl.adview.ab.run,0
com.applovin.impl.adview.ah.run,0,com.applovin.impl.adview.ac.onClick,0
com.applovin.impl.adview.ai.run,0,com.applovin.impl.adview.ad.onClick,0
com.applovin.impl.adview.aj.run,0,com.applovin.impl.adview.ae.run,0
com.applovin.impl.adview.ak.run,0,com.applovin.impl.adview.ah.run,0
com.applovin.impl.adview.b.run,0,com.applovin.impl.adview.ai.run,0
com.applovin.impl.adview.f.run,0,com.applovin.impl.adview.aj.run,0
com.applovin.impl.adview.g.run,0,com.applovin.impl.adview.ak.run,0
com.applovin.impl.adview.h.run,0,com.applovin.impl.adview.b.run,0
com.applovin.impl.adview.i.run,0,com.applovin.impl.adview.f.run,0
com.applovin.impl.adview.j.run,0,com.applovin.impl.adview.g.run,0
com.applovin.impl.adview.k.run,0,com.applovin.impl.adview.h.run,0
com.applovin.impl.adview.o.onFocusChanged,0,com.applovin.impl.adview.i.run,0
com.applovin.impl.adview.p.onTouch,0,com.applovin.impl.adview.j.run,0
com.applovin.impl.adview.q.onLongClick,0,com.applovin.impl.adview.k.run,0
com.applovin.impl.adview.x.onCreate,0,com.applovin.impl.adview.o.onFocusChanged,0
com.applovin.impl.sdk.ad.run,0,com.applovin.impl.adview.p.onTouch,0
com.applovin.impl.sdk.af.run,0,com.applovin.impl.adview.q.onLongClick,0
com.applovin.impl.sdk.ag.run,0,com.applovin.impl.adview.x.onCreate,0
com.applovin.impl.sdk.ah.run,0,com.applovin.impl.sdk.ac.run,0
com.applovin.impl.sdk.ai.run,0,com.applovin.impl.sdk.ad.run,0
com.applovin.impl.sdk.aj.run,0,com.applovin.impl.sdk.af.run,0
com.applovin.impl.sdk.ak.run,0,com.applovin.impl.sdk.ag.run,0
com.applovin.impl.sdk.al.run,0,com.applovin.impl.sdk.ah.run,0
com.applovin.impl.sdk.am.run,0,com.applovin.impl.sdk.ai.run,0
com.applovin.impl.sdk.an.run,0,com.applovin.impl.sdk.aj.run,0
com.applovin.impl.sdk.ap.run,0,com.applovin.impl.sdk.ak.run,0
com.applovin.impl.sdk.ar.run,0,com.applovin.impl.sdk.al.run,0
com.applovin.impl.sdk.as.onClick,0,com.applovin.impl.sdk.am.run,0
com.applovin.impl.sdk.at.run,0,com.applovin.impl.sdk.an.run,0
com.applovin.impl.sdk.au.run,0,com.applovin.impl.sdk.ap.run,0
com.applovin.impl.sdk.av.onClick,0,com.applovin.impl.sdk.ar.run,0
com.applovin.impl.sdk.cg.run,0,com.applovin.impl.sdk.as.onClick,0
com.applovin.impl.sdk.cw.run,0,com.applovin.impl.sdk.at.run,0
com.applovin.impl.sdk.cz.run,0,com.applovin.impl.sdk.au.run,0
com.applovin.impl.sdk.de.run,0,com.applovin.impl.sdk.av.onClick,0
com.applovin.impl.sdk.f.run,0,com.applovin.impl.sdk.cd.run,0
com.applovin.impl.sdk.g.run,0,com.applovin.impl.sdk.cg.run,0
com.apptracker.android.advert.AppJSInterface$1.run,0,com.applovin.impl.sdk.ci.run,0
com.apptracker.android.advert.AppJSInterface$2.run,0,com.applovin.impl.sdk.ck.run,0
com.apptracker.android.advert.AppJSInterface$3.run,0,com.applovin.impl.sdk.cm.run,0
com.apptracker.android.advert.AppJSInterface$4.run,0,com.applovin.impl.sdk.cp.run,0
com.apptracker.android.advert.AppVideoView.onPause,0,com.applovin.impl.sdk.cu.run,0
com.apptracker.android.advert.AppVideoView.onResume,0,com.applovin.impl.sdk.cv.run,0
com.apptracker.android.advert.AppVideoView.start,0,com.applovin.impl.sdk.cw.run,0
com.apptracker.android.advert.AppWebView$1.onCreateWindow,0,com.applovin.impl.sdk.cx.run,0
com.apptracker.android.advert.AppWebView$AppWebClient$1.onKey,0,com.applovin.impl.sdk.cz.run,0
com.apptracker.android.advert.AppWebView$AppWebClient.onReceivedError,0,com.applovin.impl.sdk.de.run,0
com.apptracker.android.module.AppModuleActivity.onBackPressed,0,com.applovin.impl.sdk.f.run,0
com.apptracker.android.module.AppModuleActivity.onCreate,0,com.applovin.impl.sdk.g.run,0
com.apptracker.android.module.AppModuleActivity.onDestroy,0,com.apptracker.android.advert.AppJSInterface$1.run,0
com.apptracker.android.module.AppModuleActivity.onPause,0,com.apptracker.android.advert.AppJSInterface$2.run,0
com.apptracker.android.module.AppModuleActivity.onResume,0,com.apptracker.android.advert.AppJSInterface$3.run,0
com.apptracker.android.module.AppModuleActivity.onStart,0,com.apptracker.android.advert.AppJSInterface$4.run,0
com.apptracker.android.module.AppModuleController$1.onKey,0,com.apptracker.android.advert.AppVideoView.onPause,0
com.apptracker.android.module.AppModuleController$2.onClick,0,com.apptracker.android.advert.AppVideoView.onResume,0
com.apptracker.android.module.AppModuleController$3.run,0,com.apptracker.android.advert.AppVideoView.start,0
com.apptracker.android.module.AppModuleController.onDestroy,0,com.apptracker.android.advert.AppWebView$1.onCreateWindow,0
com.apptracker.android.module.AppModuleControllerBase$1.run,0,com.apptracker.android.advert.AppWebView$AppWebClient$1.onKey,0
com.apptracker.android.module.AppModuleControllerBase.onClicked,0,com.apptracker.android.advert.AppWebView$AppWebClient.onReceivedError,0
com.apptracker.android.module.AppModuleLoader$2.run,0,com.apptracker.android.module.AppModuleActivity.onBackPressed,0
com.apptracker.android.module.AppModuleLoader$3.run,0,com.apptracker.android.module.AppModuleActivity.onCreate,0
com.apptracker.android.module.AppVideoModuleController$1.run,0,com.apptracker.android.module.AppModuleActivity.onDestroy,0
com.apptracker.android.module.AppVideoModuleController$4$1.run,0,com.apptracker.android.module.AppModuleActivity.onPause,0
com.apptracker.android.module.AppVideoModuleController$7.onKey,0,com.apptracker.android.module.AppModuleActivity.onResume,0
com.apptracker.android.re.AppBootReceiver.onReceive,0,com.apptracker.android.module.AppModuleActivity.onStart,0
com.apptracker.android.re.AppBootReceiverService.onCreate,0,com.apptracker.android.module.AppModuleController$1.onKey,0
com.apptracker.android.re.AppBootReceiverService.onDestroy,0,com.apptracker.android.module.AppModuleController$2.onClick,0
com.apptracker.android.re.AppBootReceiverService.onStartCommand,0,com.apptracker.android.module.AppModuleController$3.run,0
com.apptracker.android.re.AppReEngagement.onReceive,0,com.apptracker.android.module.AppModuleController.onDestroy,0
com.apptracker.android.re.AppReEngagementService.onCreate,0,com.apptracker.android.module.AppModuleControllerBase$1.run,0
com.apptracker.android.re.AppReEngagementService.onDestroy,0,com.apptracker.android.module.AppModuleControllerBase.onClicked,0
com.apptracker.android.re.AppReEngagementService.onStartCommand,0,com.apptracker.android.module.AppModuleLoader$2.run,0
com.apptracker.android.request.AppRequest$AppActionTask.onPreExecute,0,com.apptracker.android.module.AppModuleLoader$3.run,0
com.apptracker.android.request.AppRequest$AppCrashTask.onPreExecute,0,com.apptracker.android.module.AppVideoModuleController$1.run,0
com.apptracker.android.request.AppRequest$AppModuleTask.onPreExecute,0,com.apptracker.android.module.AppVideoModuleController$4$1.run,0
com.apptracker.android.request.AppRequest$AppReTask.onPreExecute,0,com.apptracker.android.module.AppVideoModuleController$7.onKey,0
com.apptracker.android.request.AppRequest$AppRequestTask.onPreExecute,0,com.apptracker.android.re.AppBootReceiver.onReceive,0
com.apptracker.android.request.AppRequest$AppTrackTask.onPreExecute,0,com.apptracker.android.re.AppBootReceiverService.onCreate,0
com.apptracker.android.track.AppAutoReceiver.onReceive,0,com.apptracker.android.re.AppBootReceiverService.onDestroy,0
com.apptracker.android.track.AppAutoService.onCreate,0,com.apptracker.android.re.AppBootReceiverService.onStartCommand,0
com.apptracker.android.track.AppAutoService.onDestroy,0,com.apptracker.android.re.AppReEngagement.onReceive,0
com.apptracker.android.track.AppAutoService.onStart,0,com.apptracker.android.re.AppReEngagementService.onCreate,0
com.apptracker.android.track.AppAutoService.onStartCommand,0,com.apptracker.android.re.AppReEngagementService.onDestroy,0
com.apptracker.android.track.AppTrackerReceiver.onReceive,0,com.apptracker.android.re.AppReEngagementService.onStartCommand,0
com.apptracker.android.util.AppMediaDownloader$1.run,0,com.apptracker.android.request.AppRequest$AppActionTask.onPreExecute,0
com.facebook.ads.AdChoicesView$1.onTouch,0,com.apptracker.android.request.AppRequest$AppCrashTask.onPreExecute,0
com.facebook.ads.AdChoicesView$3$1.run,0,com.apptracker.android.request.AppRequest$AppModuleTask.onPreExecute,0
com.facebook.ads.InterstitialAdActivity$1.onClick,0,com.apptracker.android.request.AppRequest$AppReTask.onPreExecute,0
com.facebook.ads.InterstitialAdActivity.onCreate,0,com.apptracker.android.request.AppRequest$AppRequestTask.onPreExecute,0
com.facebook.ads.InterstitialAdActivity.onDestroy,0,com.apptracker.android.request.AppRequest$AppTrackTask.onPreExecute,0
com.facebook.ads.InterstitialAdActivity.onPause,0,com.apptracker.android.track.AppAutoReceiver.onReceive,0
com.facebook.ads.InterstitialAdActivity.onResume,0,com.apptracker.android.track.AppAutoService.onCreate,0
com.facebook.ads.InterstitialAdActivity.onStart,0,com.apptracker.android.track.AppAutoService.onDestroy,0
com.facebook.ads.NativeAd$a.onClick,0,com.apptracker.android.track.AppAutoService.onStart,0
com.facebook.ads.NativeAd$a.onTouch,0,com.apptracker.android.track.AppAutoService.onStartCommand,0
com.facebook.ads.NativeAd$b.onReceive,0,com.apptracker.android.track.AppTrackerReceiver.onReceive,0
com.facebook.ads.internal.action.c.a,0,com.apptracker.android.util.AppMediaDownloader$1.run,0
com.facebook.ads.internal.action.d.a,0,com.facebook.ads.AdChoicesView$1.onTouch,0
com.facebook.ads.internal.adapters.AdAdapter.onDestroy,0,com.facebook.ads.AdChoicesView$3$1.run,0
com.facebook.ads.internal.adapters.d.onReceive,0,com.facebook.ads.InterstitialAdActivity$1.onClick,0
com.facebook.ads.internal.adapters.e$1.run,0,com.facebook.ads.InterstitialAdActivity.onCreate,0
com.facebook.ads.internal.adapters.i.onDestroy,0,com.facebook.ads.InterstitialAdActivity.onDestroy,0
com.facebook.ads.internal.adapters.j.onDestroy,0,com.facebook.ads.InterstitialAdActivity.onPause,0
com.facebook.ads.internal.adapters.k.onDestroy,0,com.facebook.ads.InterstitialAdActivity.onResume,0
com.facebook.ads.internal.adapters.m$1.run,0,com.facebook.ads.InterstitialAdActivity.onStart,0
com.facebook.ads.internal.adapters.n$1.run,0,com.facebook.ads.NativeAd$a.onClick,0
com.facebook.ads.internal.h$1.run,0,com.facebook.ads.NativeAd$a.onTouch,0
com.facebook.ads.internal.h$2.run,0,com.facebook.ads.NativeAd$b.onReceive,0
com.facebook.ads.internal.h$3.run,0,com.facebook.ads.internal.action.c.a,0
com.facebook.ads.internal.h$5.run,0,com.facebook.ads.internal.action.d.a,0
com.facebook.ads.internal.h$7.run,0,com.facebook.ads.internal.adapters.AdAdapter.onDestroy,0
com.facebook.ads.internal.i$1.run,0,com.facebook.ads.internal.adapters.d.onReceive,0
com.facebook.ads.internal.server.a$3.run,0,com.facebook.ads.internal.adapters.e$1.run,0
com.facebook.ads.internal.util.k.onPreExecute,0,com.facebook.ads.internal.adapters.i.onDestroy,0
com.facebook.ads.internal.util.o.onPreExecute,0,com.facebook.ads.internal.adapters.j.onDestroy,0
com.facebook.ads.internal.view.a$b.onReceivedSslError,0,com.facebook.ads.internal.adapters.k.onDestroy,0
com.facebook.ads.internal.view.c$a.onReceivedSslError,0,com.facebook.ads.internal.adapters.m$1.run,0
com.google.android.gms.location.FusedLocationProviderApi.getLastLocation,0,com.facebook.ads.internal.adapters.n$1.run,0
com.heyzap.common.cache.FileCache$EntriesReader.run,0,com.facebook.ads.internal.h$1.run,0
com.heyzap.common.cache.FileCache$SyncRunnable.run,0,com.facebook.ads.internal.h$2.run,0
com.heyzap.common.concurrency.ExecutionList.run,0,com.facebook.ads.internal.h$3.run,0
com.heyzap.common.concurrency.FutureUtils$1.run,0,com.facebook.ads.internal.h$5.run,0
com.heyzap.common.concurrency.HandlerExecutorService$1.run,0,com.facebook.ads.internal.h$7.run,0
com.heyzap.common.mraid.MRAIDView$10.run,0,com.facebook.ads.internal.http.b.run,0
com.heyzap.common.mraid.MRAIDView$11.onClick,0,com.facebook.ads.internal.i$1.run,0
com.heyzap.common.mraid.MRAIDView$12.onReceiveValue,0,com.facebook.ads.internal.server.a$1.run,0
com.heyzap.common.mraid.MRAIDView$13.onReceiveValue,0,com.facebook.ads.internal.server.a$3.run,0
com.heyzap.common.mraid.MRAIDView$14.run,0,com.facebook.ads.internal.server.a$4.run,0
com.heyzap.common.mraid.MRAIDView$3.onTouch,0,com.facebook.ads.internal.util.k.onPreExecute,0
com.heyzap.common.mraid.MRAIDView$4.run,0,com.facebook.ads.internal.util.o.onPreExecute,0
com.heyzap.common.mraid.MRAIDView$5$1.run,0,com.facebook.ads.internal.view.a$b.onReceivedSslError,0
com.heyzap.common.mraid.MRAIDView$5.run,0,com.facebook.ads.internal.view.c$a.onReceivedSslError,0
com.heyzap.common.mraid.MRAIDView$6.run,0,com.google.android.gms.location.FusedLocationProviderApi.getLastLocation,0
com.heyzap.common.mraid.MRAIDView$7.run,0,com.heyzap.common.cache.FileCache$EntriesReader.run,0
com.heyzap.common.mraid.MRAIDView$8.run,0,com.heyzap.common.cache.FileCache$SyncRunnable.run,0
com.heyzap.common.mraid.MRAIDView$9.run,0,com.heyzap.common.concurrency.ExecutionList.run,0
com.heyzap.common.mraid.MRAIDView$MRAIDWebViewClient$1.run,0,com.heyzap.common.concurrency.FutureUtils$1.run,0
com.heyzap.common.mraid.MRAIDView$MRAIDWebViewClient.onReceivedError,0,com.heyzap.common.concurrency.FutureUtils$2.run,0
com.heyzap.common.mraid.MRAIDView.onBackPressed,0,com.heyzap.common.concurrency.HandlerExecutorService$1.run,0
com.heyzap.common.mraid.MRAIDView.onTouchEvent,0,com.heyzap.common.concurrency.HandlerExecutorService.execute,0
com.heyzap.common.mraid.nativefeature.MRAIDNativeFeatureProvider$1.run,0,com.heyzap.common.lifecycle.EventStream$1.run,0
com.heyzap.common.net.APIClient$2.run,0,com.heyzap.common.lifecycle.EventStream$2.run,0
com.heyzap.common.vast.VASTInterstitial$1.run,0,com.heyzap.common.mraid.MRAIDView$10.run,0
com.heyzap.common.vast.VASTInterstitial$2.run,0,com.heyzap.common.mraid.MRAIDView$11.onClick,0
com.heyzap.common.vast.VASTInterstitial$3.run,0,com.heyzap.common.mraid.MRAIDView$12.onReceiveValue,0
com.heyzap.common.vast.VASTInterstitial$4.run,0,com.heyzap.common.mraid.MRAIDView$13.onReceiveValue,0
com.heyzap.common.vast.util.HttpTools$1.run,0,com.heyzap.common.mraid.MRAIDView$14.run,0
com.heyzap.common.vast.util.HttpTools$1.start,0,com.heyzap.common.mraid.MRAIDView$3.onTouch,0
com.heyzap.common.video.Cacher.onStart,0,com.heyzap.common.mraid.MRAIDView$4.run,0
com.heyzap.common.video.Cacher.start,0,com.heyzap.common.mraid.MRAIDView$5$1.run,0
com.heyzap.common.video.view.FullscreenVideoView$1.run,0,com.heyzap.common.mraid.MRAIDView$5.run,0
com.heyzap.common.video.view.FullscreenVideoView$OnVideoActionListener.onClick,0,com.heyzap.common.mraid.MRAIDView$6.run,0
com.heyzap.common.video.view.FullscreenVideoView.onKeyDown,0,com.heyzap.common.mraid.MRAIDView$7.run,0
com.heyzap.common.video.view.VideoControlView$1.run,0,com.heyzap.common.mraid.MRAIDView$8.run,0
com.heyzap.common.video.view.VideoControlView$2.onClick,0,com.heyzap.common.mraid.MRAIDView$9.run,0
com.heyzap.common.video.view.VideoControlView$3.onClick,0,com.heyzap.common.mraid.MRAIDView$MRAIDWebViewClient$1.run,0
com.heyzap.common.video.view.VideoControlView$4.start,0,com.heyzap.common.mraid.MRAIDView$MRAIDWebViewClient.onReceivedError,0
com.heyzap.common.video.view.VideoControlView$OnActionListener.onClick,0,com.heyzap.common.mraid.MRAIDView.onBackPressed,0
com.heyzap.common.video.view.VideoControlView.onClick,0,com.heyzap.common.mraid.MRAIDView.onTouchEvent,0
com.heyzap.exchange.ExchangeClient$1$1.run,0,com.heyzap.common.mraid.nativefeature.MRAIDNativeFeatureProvider$1.run,0
com.heyzap.exchange.ExchangeClient$1.run,0,com.heyzap.common.net.APIClient$2.run,0
com.heyzap.exchange.ExchangeClient.execute,0,com.heyzap.common.vast.VASTInterstitial$1.run,0
com.heyzap.exchange.ExchangeClient.onBackPressed,0,com.heyzap.common.vast.VASTInterstitial$2.run,0
com.heyzap.exchange.ExchangeEventReporter$1.run,0,com.heyzap.common.vast.VASTInterstitial$3.run,0
com.heyzap.exchange.ExchangeEventReporter$2.run,0,com.heyzap.common.vast.VASTInterstitial$4.run,0
com.heyzap.exchange.ExchangeEventReporter$3.run,0,com.heyzap.common.vast.util.HttpTools$1.run,0
com.heyzap.exchange.ExchangeEventReporter$4.run,0,com.heyzap.common.vast.util.HttpTools$1.start,0
com.heyzap.exchange.ExchangeEventReporter.onClick,0,com.heyzap.common.video.Cacher.onStart,0
com.heyzap.house.Manager$1.run,0,com.heyzap.common.video.view.FullscreenVideoView$1.run,0
com.heyzap.house.Manager$2.run,0,com.heyzap.common.video.view.FullscreenVideoView$OnVideoActionListener.onClick,0
com.heyzap.house.Manager.runOnUiThread,0,com.heyzap.common.video.view.FullscreenVideoView.onKeyDown,0
com.heyzap.house.Manager.start,0,com.heyzap.common.video.view.VideoControlView$1.run,0
com.heyzap.house.abstr.AbstractActivity.onClick,0,com.heyzap.common.video.view.VideoControlView$2.onClick,0
com.heyzap.house.abstr.AbstractActivity.onCreate,0,com.heyzap.common.video.view.VideoControlView$3.onClick,0
com.heyzap.house.abstr.AbstractActivity.onDestroy,0,com.heyzap.common.video.view.VideoControlView$4.start,0
com.heyzap.house.abstr.AbstractActivity.onPause,0,com.heyzap.common.video.view.VideoControlView$OnActionListener.onClick,0
com.heyzap.house.abstr.AbstractActivity.onResume,0,com.heyzap.common.video.view.VideoControlView.onClick,0
com.heyzap.house.abstr.AbstractActivity.onStart,0,com.heyzap.exchange.ExchangeClient$1$1.run,0
com.heyzap.house.handler.ClickHandler$1$1.run,0,com.heyzap.exchange.ExchangeClient$1.run,0
com.heyzap.house.handler.ClickHandler$1.run,0,com.heyzap.exchange.ExchangeClient.execute,0
com.heyzap.house.handler.ClickHandler$2.onReceivedError,0,com.heyzap.exchange.ExchangeClient.onBackPressed,0
com.heyzap.house.handler.ClickHandler$3$1.run,0,com.heyzap.exchange.ExchangeEventReporter$1.run,0
com.heyzap.house.handler.ClickHandler$3.run,0,com.heyzap.exchange.ExchangeEventReporter$2.run,0
com.heyzap.house.handler.ClickHandler$4$1.run,0,com.heyzap.exchange.ExchangeEventReporter$3.run,0
com.heyzap.house.handler.ClickHandler$4.run,0,com.heyzap.exchange.ExchangeEventReporter$4.run,0
com.heyzap.house.handler.ClickHandler$5.run,0,com.heyzap.exchange.ExchangeEventReporter.onClick,0
com.heyzap.house.handler.ImageCacheProvider.onCreate,0,com.heyzap.house.Manager$1.run,0
com.heyzap.house.model.AdModel$HtmlAssetFetcher$1.run,0,com.heyzap.house.Manager$2.run,0
com.heyzap.house.model.AdModel.onClick,0,com.heyzap.house.Manager.runOnUiThread,0
com.heyzap.house.request.AdRequest$1.onClick,0,com.heyzap.house.abstr.AbstractActivity.onClick,0
com.heyzap.house.request.AdRequest$4.run,0,com.heyzap.house.abstr.AbstractActivity.onCreate,0
com.heyzap.house.request.FetchRequest$1.run,0,com.heyzap.house.abstr.AbstractActivity.onDestroy,0
com.heyzap.house.request.FetchRequest.execute,0,com.heyzap.house.abstr.AbstractActivity.onPause,0
com.heyzap.house.view.InterstitialWebView$1.run,0,com.heyzap.house.abstr.AbstractActivity.onResume,0
com.heyzap.house.view.InterstitialWebView$2.run,0,com.heyzap.house.abstr.AbstractActivity.onStart,0
com.heyzap.house.view.InterstitialWebView$4.onReceivedError,0,com.heyzap.house.handler.ClickHandler$1$1.run,0
com.heyzap.house.view.InterstitialWebView$6.onTouch,0,com.heyzap.house.handler.ClickHandler$1.run,0
com.heyzap.house.view.InterstitialWebView$CustomWebView.onKeyDown,0,com.heyzap.house.handler.ClickHandler$2.onReceivedError,0
com.heyzap.house.view.InterstitialWebView.onKeyDown,0,com.heyzap.house.handler.ClickHandler$3$1.run,0
com.heyzap.http.BaseJsonHttpResponseHandler$1$1.run,0,com.heyzap.house.handler.ClickHandler$3.run,0
com.heyzap.http.BaseJsonHttpResponseHandler$1$2.run,0,com.heyzap.house.handler.ClickHandler$4$1.run,0
com.heyzap.http.BaseJsonHttpResponseHandler$1.run,0,com.heyzap.house.handler.ClickHandler$4.run,0
com.heyzap.http.BaseJsonHttpResponseHandler$2$1.run,0,com.heyzap.house.handler.ClickHandler$5.run,0
com.heyzap.http.BaseJsonHttpResponseHandler$2$2.run,0,com.heyzap.house.handler.ImageCacheProvider.onCreate,0
com.heyzap.http.BaseJsonHttpResponseHandler$2.run,0,com.heyzap.house.model.AdModel.onClick,0
